PassengerId,Survived
79,1.8755384245672246e-06
80,1.8755384245672246e-06
81,1.9089400370431164e-06
82,2.0846106592031788e-06
83,1.9060311869933955e-06
84,1.8740597360622502e-06
85,1.907446088744713e-06
86,1.9073192137897266e-06
87,1.873121096562791e-06
88,1.8747245899009002e-06
89,1.874061159812257e-06
90,1.9753397417776597e-06
91,1.8752637066521416e-06
92,1.8755717124951943e-06
93,1.9400340481867673e-06
94,1.8741232654662099e-06
95,1.8741232654662099e-06
96,1.8741232654662099e-06
97,1.8741232654662099e-06
98,1.8741232654662099e-06
99,1.907983976812133e-06
100,1.907983976812133e-06
101,1.907810331047699e-06
102,1.874872587848131e-06
103,2.236135326572075e-06
104,2.0846587449607767e-06
105,1.8745427871058595e-06
106,1.9418424608286244e-06
107,1.9425769399727955e-06
108,1.9425769399727955e-06
109,1.876023092539647e-06
110,1.9425769399727955e-06
111,1.875154957198255e-06
112,1.9767686733063172e-06
113,1.9085608209401528e-06
114,1.9751428957937023e-06
115,1.908714296283698e-06
116,1.8754592889802524e-06
117,1.9400293366222954e-06
118,1.9101622988904055e-06
119,1.8739519694888074e-06
120,1.9417506526009376e-06
121,1.9417506526009376e-06
122,1.9766694500100712e-06
123,1.8744104768320113e-06
124,1.873146656561353e-06
125,1.873146656561353e-06
126,1.9065130262285734e-06
127,1.8744155085848035e-06
128,1.8742259644266568e-06
129,1.8750437759118554e-06
130,1.8734430519140588e-06
131,1.873840234423163e-06
132,1.907843885651239e-06
133,1.9087122872241125e-06
134,1.8751141384054648e-06
135,1.907843885651239e-06
136,1.9079389859122386e-06
137,1.8732622862893678e-06
138,2.084547049086005e-06
139,1.8745577069489983e-06
140,2.197636408074466e-06
141,2.047666941673576e-06
142,1.8746280513459723e-06
143,1.8722635704016e-06
144,1.8744848667706648e-06
145,1.875558305441949e-06
146,2.011241030497324e-06
147,1.8748509779120681e-06
148,2.198612317094728e-06
149,2.0837114134142354e-06
150,2.0476539690506e-06
151,1.8738580319643816e-06
152,1.8738580319643816e-06
153,2.0471520696396794e-06
154,1.8745357821536857e-06
155,2.0471520696396794e-06
156,2.0471520696396794e-06
157,1.874533041457127e-06
158,1.9085611298041982e-06
159,1.8728734254569446e-06
160,2.010036284194605e-06
161,1.8746061102303813e-06
162,1.9066920420307554e-06
163,1.875685150865003e-06
164,1.9061921954222072e-06
165,1.8733013326110992e-06
166,0.0
167,2.1597649176863243e-06
168,2.0852141942029334e-06
169,2.2381381143965484e-06
170,1.873416268227679e-06
171,1.8745762508931563e-06
172,1.9078630493218895e-06
173,2.2364889823434098e-06
174,1.9062819945903087e-06
175,2.1595442456501246e-06
176,1.8727768366089137e-06
177,1.8743990299885382e-06
178,0.0
179,1.87440438237374e-06
180,2.234923115240761e-06
181,1.8752094811391729e-06
182,2.237371997781956e-06
183,1.9062002437619796e-06
184,2.0457091437497965e-06
185,1.8729504472903002e-06
186,1.906356316583313e-06
187,1.906356316583313e-06
188,1.906356316583313e-06
189,1.8730739136385566e-06
190,1.8730739136385566e-06
191,1.8730739136385566e-06
192,1.875364634695842e-06
193,1.87376140980966e-06
194,2.2350843176255353e-06
195,2.0098142557989362e-06
196,2.009509409761634e-06
197,1.872655596701911e-06
198,1.8729531335859306e-06
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,1.9420165906502973e-06
205,1.9062863274577069e-06
206,1.872920274426093e-06
207,5.788258761185716e-12
208,1.9075501963561337e-06
209,2.23612224115044e-06
210,1.9080325186493496e-06
211,1.941140537309316e-06
212,2.1199531361482116e-06
213,1.8757113526834956e-06
214,1.908641738990191e-06
215,1.875007816565244e-06
216,1.875007816565244e-06
217,2.01115903930571e-06
218,2.237858712339502e-06
219,2.012175729482202e-06
220,2.012175729482202e-06
221,1.977656135521144e-06
222,1.9070396884979246e-06
223,1.9403602655732044e-06
224,0.0
225,1.9767542192017373e-06
226,1.9085468657698e-06
227,2.2367302311421255e-06
228,1.9086966192016774e-06
229,2.2352811133163897e-06
230,1.8727940649387875e-06
231,2.0828741688072583e-06
232,1.8737461857654125e-06
233,1.8724271343417698e-06
234,1.9422790652479094e-06
235,1.906625133218931e-06
236,1.9767834557038455e-06
237,1.8752457289217261e-06
238,1.9424461615846766e-06
239,1.8748537152779576e-06
240,1.9422497381516024e-06
241,1.9422497381516024e-06
242,2.196636339935054e-06
243,1.8736767876115223e-06
244,0.0
245,1.8735521590818038e-06
246,1.8726997541573809e-06
247,1.8733627021871868e-06
248,1.9067366371361416e-06
249,1.940705127267961e-06
250,1.976960248839532e-06
251,1.941670063621004e-06
252,1.8757008963810051e-06
253,5.796252366963017e-12
254,2.085165075382811e-06
255,1.875783872007375e-06
256,2.237491574130779e-06
257,2.2369289901513767e-06
258,2.2364766086857557e-06
259,1.908713671228135e-06
260,2.0484065208492552e-06
261,2.1974211447117753e-06
262,1.8749149334196247e-06
263,1.8749149334196247e-06
264,1.976915440904392e-06
265,1.8753890039802101e-06
266,1.908878108802803e-06
267,1.9765975193264396e-06
268,1.8728551638425017e-06
269,1.9086866960282833e-06
270,1.942605981741785e-06
271,1.8738728109202185e-06
272,1.8747845796918128e-06
273,1.8733539242088426e-06
274,1.874626523901135e-06
275,1.8750906790598876e-06
276,1.9085642253280355e-06
277,1.9751099877840517e-06
278,1.8728238101450856e-06
279,2.1601215675071117e-06
280,1.8753100050616922e-06
281,2.2374919362855294e-06
282,1.9083326245894483e-06
283,1.8757841755423499e-06
284,1.9745960543327e-06
285,1.9091047001040806e-06
286,1.8760803810469184e-06
287,1.875606135737229e-06
288,1.875606135737229e-06
289,0.0
290,1.9073886595721845e-06
291,2.2347744499384703e-06
292,1.875449629262782e-06
293,1.8753602708532213e-06
294,1.8746018269899523e-06
295,1.8746018269899523e-06
296,1.8737595763873571e-06
297,1.9086854532446296e-06
298,1.907882879681466e-06
299,1.9074970424304283e-06
300,1.8744194412168014e-06
301,1.8744194412168014e-06
302,1.8741323916104946e-06
303,1.8747958469012005e-06
304,1.8752627856111204e-06
305,2.0120014582181156e-06
306,1.8750352260843428e-06
307,2.011756325304148e-06
308,1.9426574189296275e-06
309,1.943148618011037e-06
310,2.2369645806818994e-06
311,2.237417060735325e-06
312,1.940706383374291e-06
313,1.9421147527953764e-06
314,1.8751800883176628e-06
315,1.8742533517412951e-06
316,2.0109223396458376e-06
317,2.237466128374166e-06
318,1.875013969643291e-06
319,1.875013969643291e-06
320,1.875013969643291e-06
321,1.875013969643291e-06
322,1.875013969643291e-06
323,1.872838122030096e-06
324,1.8746615434439562e-06
325,1.8741317028281301e-06
326,1.8741317028281301e-06
327,1.941592687182414e-06
328,1.908044978016221e-06
329,2.0117497990801425e-06
330,2.23636707330499e-06
331,2.0126338405868083e-06
332,1.8733861775199756e-06
333,1.8733861775199756e-06
334,1.8733861775199756e-06
335,2.0837134480089503e-06
336,1.8735413894743758e-06
337,1.8735413894743758e-06
338,1.9425261261751814e-06
339,2.012965389708299e-06
340,1.8754998011294433e-06
341,2.048619158978582e-06
342,2.1197296526942466e-06
343,2.1199440252139823e-06
344,2.235048721765942e-06
345,2.235048721765942e-06
346,2.1192008092807413e-06
347,1.9066407088708104e-06
348,1.9406346682959708e-06
349,1.8756830756361254e-06
350,1.8751141159789597e-06
351,1.8756830756361254e-06
352,1.9078841029251947e-06
353,1.8755240300816212e-06
354,1.8726215162967463e-06
355,1.9415489398433294e-06
356,1.8747111665273763e-06
357,1.8747111665273763e-06
358,1.8747111665273763e-06
359,2.236310942649311e-06
360,1.8744738905507319e-06
361,2.235104254899589e-06
362,2.236750209716476e-06
363,1.9092027971900905e-06
364,1.8737721857453593e-06
365,1.874151201453067e-06
366,1.908955532425871e-06
367,1.875163462727869e-06
368,1.9082383996282815e-06
369,1.8738578003718587e-06
370,1.907915731180765e-06
371,1.9082328199804266e-06
372,1.8734905141704061e-06
373,2.2360641105390044e-06
374,1.8736347777714712e-06
375,1.8749039653043198e-06
376,1.9403604212264725e-06
377,1.8745038016243498e-06
378,2.122224177614207e-06
379,2.1219299304320316e-06
380,2.236741315164714e-06
381,1.942528333964688e-06
382,1.942528333964688e-06
383,1.9448870659521944e-06
384,1.942528333964688e-06
385,1.942528333964688e-06
386,1.9074268581276144e-06
387,1.8750276241652486e-06
388,1.8750276241652486e-06
389,2.237155018569581e-06
390,1.94250941631946e-06
391,1.8751034690511759e-06
392,2.1590733179088772e-06
393,1.907733638728537e-06
394,1.8752423733836565e-06
395,1.908920962856442e-06
396,1.8735276419157287e-06
397,2.2375933428353534e-06
398,1.8753949971861417e-06
399,1.8750824514190967e-06
400,1.939900109659831e-06
401,1.9746590862457225e-06
402,1.9744594051962494e-06
403,1.9392136150209183e-06
404,1.9746590862457225e-06
405,1.9395077972550467e-06
406,1.9392136150209183e-06
407,1.8744482151999975e-06
408,1.8751655939119871e-06
409,1.9067279547479998e-06
410,2.0845128387847467e-06
411,1.9774606424549646e-06
412,1.9774606424549646e-06
413,2.2384296364252876e-06
414,1.908237778347477e-06
415,1.8723700067058147e-06
416,1.87506600313192e-06
417,2.1214232825972346e-06
418,1.9085437591437326e-06
419,1.8751416398510301e-06
420,1.874099997856149e-06
421,1.873001803098795e-06
422,1.9066747768414771e-06
423,1.8731412553263382e-06
424,1.8749701512499328e-06
425,2.2365209437769096e-06
426,2.2359053564180442e-06
427,1.941247438463911e-06
428,1.9090687207734547e-06
429,1.873573900912362e-06
430,1.8740476324108357e-06
431,1.873727302093009e-06
432,1.8732580070457416e-06
433,2.1979970119545555e-06
434,1.9751606726847726e-06
435,1.9753604244554523e-06
436,1.8753340668142826e-06
437,1.8754071819948592e-06
438,1.975472570747705e-06
439,2.121536335830676e-06
440,1.874946588209525e-06
441,1.9084082771847477e-06
442,1.8727413704233697e-06
443,1.8731682891459656e-06
444,1.8731682891459656e-06
445,1.8731682891459656e-06
446,1.8728207582530132e-06
447,2.0479769713421803e-06
448,1.8749118818606192e-06
449,1.8753788494363377e-06
450,1.976704828710041e-06
451,2.1218702968006653e-06
452,1.9429537650994533e-06
453,2.1218702968006653e-06
454,1.909103144681623e-06
455,2.046405782385463e-06
456,1.9768303177736257e-06
457,1.9073166476202275e-06
458,1.8745820589138873e-06
459,1.8749642677340361e-06
460,1.8734284225052633e-06
461,1.8752667411137125e-06
462,1.8752667411137125e-06
463,1.8754997975767296e-06
464,1.9061754215066173e-06
465,1.8725847508171967e-06
466,2.082449008455889e-06
467,1.9074350722236844e-06
468,2.2360341359606295e-06
469,2.23648642772023e-06
470,1.90769768537713e-06
471,1.873992738099517e-06
472,1.8731371848046408e-06
473,1.875461409728274e-06
474,2.0864001782916475e-06
475,1.8753727554221555e-06
476,1.9427874363708852e-06
477,1.9772998782752182e-06
478,1.9069819544581534e-06
479,1.8734418106847173e-06
480,1.8734418106847173e-06
481,1.9093947805082223e-06
482,1.9089121137128018e-06
483,1.9768733630076696e-06
484,1.873344106950725e-06
485,1.8747918818506903e-06
486,1.8751025515628683e-06
487,1.8727699625520344e-06
488,1.90908655817168e-06
489,1.87450384647736e-06
490,1.8747882118974601e-06
491,1.8732252327069432e-06
492,1.8727517092642643e-06
493,1.8754754231853354e-06
494,1.94018536658902e-06
495,1.8731450938114236e-06
496,1.941068489386133e-06
497,1.8738289631059502e-06
498,1.8737586335859646e-06
499,1.8730456101678783e-06
500,1.8732313833424996e-06
501,1.8759386648525833e-06
502,1.9066526666389194e-06
503,1.8733530424697165e-06
504,1.8745351459958925e-06
505,1.942230167806258e-06
506,1.9082349848043023e-06
507,1.8744623746513867e-06
508,1.943115369607007e-06
509,1.9423295239962e-06
510,2.0129652129607933e-06
511,2.234572406445423e-06
512,2.234572406445423e-06
513,1.9065272460760951e-06
514,1.875207642609844e-06
515,1.8734196439718076e-06
516,2.2362539091602684e-06
517,1.874582665539748e-06
518,1.9419689447630617e-06
519,2.0456778803135123e-06
520,1.874797667000827e-06
521,1.8746396102109486e-06
522,1.8749527865846716e-06
523,1.8727796954332021e-06
524,1.8727796954332021e-06
525,1.8737108586908136e-06
526,1.8752879182848403e-06
527,1.906861432643403e-06
528,1.872927555046644e-06
529,1.8754909946183673e-06
530,1.8733136731841071e-06
531,2.2373587267310313e-06
532,2.012065185685863e-06
533,1.8749319650179785e-06
534,1.8752317065828805e-06
535,1.9086389377864776e-06
536,1.8761721083393468e-06
537,1.908475237732965e-06
538,1.977079862713893e-06
539,1.8736542451991411e-06
540,1.9070333739934497e-06
541,1.8749995820410703e-06
542,1.8747151844245025e-06
543,1.8747151844245025e-06
544,1.874743686181013e-06
545,1.8752177134429004e-06
546,1.8742697788232121e-06
547,1.8751421492213538e-06
548,1.94311379009271e-06
549,1.8750185312166323e-06
550,1.875682300256365e-06
551,1.9433046186678737e-06
552,1.943108108415359e-06
553,2.048132670573466e-06
554,1.8752440515967805e-06
555,2.0846201240765083e-06
556,2.235382380533224e-06
557,1.9083692123222917e-06
558,1.907454113325713e-06
559,2.0470547801298977e-06
560,2.0472618027511658e-06
561,1.9748936952446172e-06
562,1.90884017048365e-06
563,2.0475162477717745e-06
564,1.8732659093911863e-06
565,1.8746298643401715e-06
566,1.8754093098483082e-06
567,1.8733937219295171e-06
568,1.9427774989866364e-06
569,1.875173523124829e-06
570,1.8730858645232829e-06
571,2.236536546296186e-06
572,1.875635071590942e-06
573,1.9090494886020437e-06
574,1.9065953782426703e-06
575,2.2368483081347534e-06
576,1.9423600092771665e-06
577,1.874299614623709e-06
578,0.0
579,1.8753142604355233e-06
580,1.9074050718881352e-06
581,1.9074050718881352e-06
582,1.9076944286489095e-06
583,1.8728104049792194e-06
584,1.8728104049792194e-06
585,1.8749989716404514e-06
586,2.237763931933756e-06
587,1.9088164567859778e-06
588,1.9065377712124132e-06
589,1.9082879125775776e-06
590,2.0831341591698305e-06
591,1.9764164211899526e-06
592,2.159414434932394e-06
593,2.011816191416216e-06
594,1.942206186877904e-06
595,2.159277096680512e-06
596,1.8748116754618849e-06
597,1.8752761800078233e-06
598,1.939960600605417e-06
599,1.8732952802302805e-06
600,1.8722805716908653e-06
601,1.9085084081993386e-06
602,1.8730839413949596e-06
603,2.157095880472859e-06
604,1.940244246823042e-06
605,1.8729178143939151e-06
606,2.2355957506325908e-06
607,1.9054346420688262e-06
608,1.8751653922954858e-06
609,1.905893421749738e-06
610,1.90697232593795e-06
611,1.8739732455808067e-06
612,1.943287502359503e-06
613,1.8723663425257442e-06
614,1.8726503837607211e-06
615,1.8738033868981319e-06
616,1.8745406085152183e-06
617,1.872818985670932e-06
618,1.872818985670932e-06
619,1.8734801500164266e-06
620,1.9088167656500232e-06
621,2.0124580982772144e-06
622,1.875764053638207e-06
623,2.23746793437396e-06
624,1.9765804890603533e-06
625,1.874976446436527e-06
626,0.0
627,1.873768686433408e-06
628,2.2368505461223265e-06
629,1.8719091652297237e-06
630,2.2347059823735194e-06
631,1.8761401033851044e-06
632,2.1593609288439453e-06
633,1.9087680166451904e-06
634,2.157914078648737e-06
635,1.875971876841298e-06
636,1.9085235831717284e-06
637,1.9089096281454943e-06
638,1.8735921178958392e-06
639,1.8735921178958392e-06
640,1.9077416792967483e-06
641,1.8731089848067484e-06
642,1.9065796281747538e-06
643,1.9065796281747538e-06
644,2.047008220262825e-06
645,1.9066133370992944e-06
646,1.8749447536769992e-06
647,1.8747875981661721e-06
648,1.9068242542719105e-06
649,1.9068242542719105e-06
650,1.874301531756828e-06
651,1.941917204262289e-06
652,1.907848386495381e-06
653,1.9431260968039155e-06
654,1.908630562708069e-06
655,1.9079916568909283e-06
656,1.976740733322657e-06
657,1.874553652636557e-06
658,1.874383565581006e-06
659,1.8745254604102257e-06
660,1.908445765197442e-06
661,1.8739774231280037e-06
662,1.8737078053554512e-06
663,1.873086949211178e-06
664,1.8732490209005803e-06
665,1.874305087912198e-06
666,5.792477608679292e-12
667,5.792477608679292e-12
668,5.792477608679292e-12
669,1.908440673048517e-06
670,1.8744574261653213e-06
671,1.873983590972017e-06
672,1.9413483353103445e-06
673,2.237713476738179e-06
674,1.8733371109913577e-06
675,1.8733371109913577e-06
676,1.875230163594921e-06
677,2.0120419579328086e-06
678,2.011411066926705e-06
679,1.97670468304878e-06
680,1.940154731205901e-06
681,2.2375493498039134e-06
682,2.1968366670233053e-06
683,1.874672847734793e-06
684,1.8749572389120672e-06
685,2.0125002669901804e-06
686,2.0125002669901804e-06
687,1.942503725316236e-06
688,1.8740115955706571e-06
689,1.907397090494811e-06
690,2.237639684543602e-06
691,1.8757048421136346e-06
692,2.2392951941618833e-06
693,2.2392951941618833e-06
694,2.2370291695716915e-06
695,1.8741193656968136e-06
696,1.9420070918041432e-06
697,2.0486584156875765e-06
698,1.8755357404920403e-06
699,1.9067260436100852e-06
700,1.8742997649479065e-06
701,1.9414795290328968e-06
702,1.9769032211236492e-06
703,2.048221167227915e-06
704,1.8755211161902707e-06
705,1.908933503158572e-06
706,1.8750015786661578e-06
707,2.1975706977483966e-06
708,1.8750425373470492e-06
709,1.9401427499010637e-06
710,1.940464248839646e-06
711,1.8731301824059798e-06
712,1.942435881363558e-06
713,5.793809876308842e-12
714,1.8752618574646718e-06
715,1.9764575271974394e-06
716,2.0450708030361753e-06
717,2.2351383536234337e-06
718,1.874528740231085e-06
719,1.907730515449124e-06
720,1.8743391845266189e-06
721,1.873675890773363e-06
722,1.907055405148128e-06
723,1.8747830413667899e-06
724,1.873322788337184e-06
725,1.873322788337184e-06
726,0.0
727,1.8747803004481867e-06
728,2.121447409630939e-06
729,1.873383971617848e-06
730,1.8730717609161118e-06
731,1.875044829180439e-06
732,1.876047254323332e-06
733,1.9071513778223803e-06
734,1.9424150401459173e-06
735,1.8750807070366804e-06
736,1.976244804025029e-06
737,1.942172706215217e-06
738,1.9089505575164978e-06
739,1.8760806702600163e-06
740,1.8746012176995563e-06
741,1.908692880192575e-06
742,1.940306011860571e-06
743,2.048793865894183e-06
744,1.8731180086994925e-06
745,2.2371731557280228e-06
746,1.8745236298745027e-06
747,1.8745236298745027e-06
748,1.8745236298745027e-06
749,1.8745236298745027e-06
750,1.8745236298745027e-06
751,1.8745236298745027e-06
752,0.0
753,1.8745236298745027e-06
754,0.0
755,0.0
756,1.8745236298745027e-06
757,1.8745236298745027e-06
758,1.8737114508837749e-06
759,2.012778993809583e-06
760,1.8753261342707717e-06
761,1.8733827519268331e-06
762,1.8730038916503489e-06
763,1.874035869264823e-06
764,1.874035869264823e-06
765,2.1579825915107875e-06
766,1.8746560961346859e-06
767,1.8746560961346859e-06
768,2.2357393633098965e-06
769,2.1587049674476333e-06
770,1.9414791300187417e-06
771,2.15940547276805e-06
772,1.8728898117936765e-06
773,1.8755788575575139e-06
774,1.8750033390357856e-06
775,1.8750033390357856e-06
776,2.048665068921096e-06
777,1.8733389297587166e-06
778,1.8774294030521332e-06
779,2.0825261488610636e-06
780,1.8740822190776996e-06
781,1.9070832185663633e-06
782,2.122368090939908e-06
783,1.9094903065397517e-06
784,1.8749697395792353e-06
785,2.122255388536942e-06
786,2.0124443437241624e-06
787,1.9422784302003393e-06
788,1.9077510611253956e-06
789,0.0
790,1.8741238505537439e-06
791,1.907898648512152e-06
792,1.9082712117146627e-06
793,1.9763743378531373e-06
794,2.011571672455581e-06
795,1.8727676670549087e-06
796,1.8727676670549087e-06
797,1.874879329344381e-06
798,1.8755430490902114e-06
799,1.8738198097612013e-06
800,2.236771229569001e-06
801,1.8745278422827027e-06
802,1.8752286508050275e-06
803,1.8752231676355535e-06
804,1.8740765791447345e-06
805,2.236652433706965e-06
806,2.082691242577539e-06
807,1.874899685838649e-06
808,1.8756792438123782e-06
809,2.0486434358923944e-06
810,1.9089344297507083e-06
811,1.905974459703863e-06
812,1.9063599892010785e-06
813,1.8751942273409483e-06
814,1.8752673373034767e-06
815,1.8740530836058866e-06
816,1.9078744935008274e-06
817,1.873526138895798e-06
818,1.874809503643604e-06
819,1.874809503643604e-06
820,1.874809503643604e-06
821,1.874809503643604e-06
822,1.874809503643604e-06
823,1.8751316370746451e-06
824,1.8749792288774714e-06
825,1.8749792288774714e-06
826,1.873062625556976e-06
827,1.908092074787149e-06
828,1.9754513607139756e-06
829,1.873681617303724e-06
830,1.874636828436138e-06
831,1.977046602541499e-06
832,1.8744268693859922e-06
833,1.8722667887161037e-06
834,1.8734898722394533e-06
835,1.8738492605363533e-06
836,1.87506425519679e-06
837,1.87506425519679e-06
838,1.9764854565229584e-06
839,1.8740402001338197e-06
840,2.0834925458235176e-06
841,1.8747157319864982e-06
842,1.977524398233399e-06
843,2.2374413718440067e-06
844,1.908106331827142e-06
845,1.8736411184772095e-06
846,1.9429898292511183e-06
847,1.8741956983037156e-06
848,1.9079417477030347e-06
849,1.873994535994683e-06
850,1.8731371561608867e-06
851,0.0
852,1.976435673678445e-06
853,1.9079966075974397e-06
854,1.9760740115337683e-06
855,1.907504289522244e-06
856,1.97567438364743e-06
857,1.9760740115337683e-06
858,1.940765349983664e-06
859,2.234349505525479e-06
860,1.907381258381413e-06
861,1.9772067147982852e-06
862,1.8751911790015896e-06
863,1.9061686085120044e-06
864,1.8741195049187809e-06
865,1.8744985906815614e-06
866,1.9429155573291723e-06
867,2.237261826465442e-06
868,1.8759706484905436e-06
869,1.8745607260894914e-06
870,1.8744867150699562e-06
871,1.8744867150699562e-06
872,1.8744748546684065e-06
873,1.8751838528618947e-06
874,1.8755631542299867e-06
875,1.8755631542299867e-06
876,1.8755631542299867e-06
877,2.1191226774464056e-06
878,1.941400910809854e-06
879,1.941400910809854e-06
880,1.8753154670259065e-06
881,2.235727003752075e-06
882,1.8744536602888218e-06
883,1.8750897287089785e-06
884,1.8750897287089785e-06
885,1.9068143226608214e-06
886,1.8745990955082448e-06
887,1.8752266099930637e-06
888,1.9417522015841016e-06
889,2.1982226635630653e-06
890,1.874984659422374e-06
891,1.976813617687867e-06
892,1.873073863900565e-06
893,1.906828277054018e-06
894,1.8737608435959174e-06
895,1.906659774286723e-06
896,1.906274184393375e-06
897,1.874071342444772e-06
898,1.9755264463183764e-06
899,0.0
900,2.120274426142821e-06
901,1.907124425493123e-06
902,2.1580470812576635e-06
903,2.046907950137289e-06
904,1.872958560356075e-06
905,1.872958560356075e-06
906,1.942939077848038e-06
907,1.977352539039856e-06
908,1.8740500968839058e-06
909,1.8738605895851634e-06
910,1.8746258924062786e-06
911,1.9765393776127738e-06
912,1.8749374481874526e-06
913,0.0
914,2.2349270285548783e-06
915,2.1200429813905686e-06
916,1.875164066911239e-06
917,2.237317812792128e-06
918,1.8756382005324923e-06
919,1.872591664509038e-06
920,1.8722129642156915e-06
921,1.8722129642156915e-06
922,1.8733675238857828e-06
923,2.237776889457699e-06
924,0.0
925,1.874103143562067e-06
926,1.874103143562067e-06
927,1.875577632759473e-06
928,1.9071969213912965e-06
929,1.943107146740175e-06
930,1.8736268236896336e-06
931,2.2354836798355038e-06
932,1.872963782179049e-06
933,1.8732479142302694e-06
934,1.9762101176601377e-06
935,1.9070347466731974e-06
936,1.873999941004456e-06
937,1.8754418950051033e-06
938,1.9429357560607485e-06
939,1.8744306847784387e-06
940,1.9078943086503486e-06
941,2.2355712561150654e-06
942,1.9085964454435e-06
943,2.237348704303699e-06
944,2.1592760104383046e-06
945,1.8738904189463668e-06
946,1.939950489138198e-06
947,1.906187964584305e-06
948,1.8738943073914882e-06
949,6.107780947672836e-12
950,6.107780947672836e-12
951,6.107780947672836e-12
952,6.914468997365475e-12
953,1.9433717101113857e-06
954,1.9433717101113857e-06
955,1.874322896999736e-06
956,1.8751022151652919e-06
957,1.872751067555356e-06
958,1.8727474166979619e-06
959,1.9082588215146856e-06
960,1.8727401154272627e-06
961,1.9081988628100177e-06
962,1.8742306429064826e-06
963,1.9765936560833808e-06
964,2.1590445345998077e-06
965,1.8754623059002995e-06
966,1.908873645373177e-06
967,1.8756519752916034e-06
968,1.975191098124718e-06
969,1.8750702472924985e-06
970,1.976739340214806e-06
971,1.8744318269758864e-06
972,1.8749861798728062e-06
973,1.874672788670928e-06
974,1.8723438088841249e-06
975,1.8747440510002988e-06
976,2.0828141003015332e-06
977,1.8746609119490998e-06
978,2.1977477784318467e-06
979,1.942057559656263e-06
980,1.8746554304449603e-06
981,1.8746529928392874e-06
982,1.8751984861564708e-06
983,1.87495632963941e-06
984,1.8742928176163076e-06
985,1.8736709371802718e-06
986,6.327383061943692e-12
987,1.8731065245525258e-06
988,1.942098586948937e-06
989,1.9069797317916581e-06
990,1.8730400976885164e-06
991,1.906963003617257e-06
992,1.9400343150843824e-06
993,1.8745205268011489e-06
994,1.8724824416560537e-06
995,1.8754498137818487e-06
996,2.0485645573220523e-06
997,1.9076462041134334e-06
998,2.0107530821489306e-06
999,2.2363981818651624e-06
1000,1.8745938874520363e-06
1001,1.9417766232709965e-06
1002,1.9416183800746722e-06
1003,2.048307982338571e-06
1004,2.0472684203465263e-06
1005,1.873136857510893e-06
1006,1.873136857510893e-06
1007,1.874350906705402e-06
1008,1.8737087419395948e-06
1009,1.8737087419395948e-06
1010,2.2379121180637895e-06
1011,1.9746659272179556e-06
1012,1.8747985476297302e-06
1013,1.8751777710601658e-06
1014,1.8747985476297302e-06
1015,1.8747985476297302e-06
1016,1.942507598218235e-06
1017,1.9076392505645856e-06
1018,1.9420165608963202e-06
1019,1.875403504714157e-06
1020,1.875403504714157e-06
1021,1.9770143265818163e-06
1022,1.906585433308905e-06
1023,1.9067782501824837e-06
1024,2.2338914447139757e-06
1025,1.906982207589003e-06
1026,1.906982207589003e-06
1027,2.085340513047207e-06
1028,1.8747620167403056e-06
1029,1.975330994108404e-06
1030,1.8742401435289935e-06
1031,1.8742401435289935e-06
