PassengerId,Survived
71657,0.4647614026915899
39534,0.40440907797405207
27018,0.30409187710509694
101495,0.5261636306192261
40043,0.40440907797405207
44071,0.3712188694619496
2157,0.882499308156595
39821,0.431622191539088
60209,0.4523160713649373
82152,0.6448843581248934
112873,0.7481000698598005
74472,0.8741556090649331
6721,0.459254484035133
66350,0.8445229250443105
8242,0.5206368638266131
68724,0.3712188694619496
12282,0.5539495657292726
71368,0.39100901851228054
99459,0.882499308156595
74288,0.8881775670798037
23211,0.40440907797405207
81234,0.4647614026915899
21711,0.431622191539088
91362,0.40440907797405207
83859,0.882499308156595
80063,0.40440907797405207
54554,0.46481674228339565
70692,0.4523160713649373
93421,0.40440907797405207
51644,0.39100901851228054
75653,0.9061978155510199
24468,0.40440907797405207
4144,0.40440907797405207
32067,0.8292586357124446
75589,0.5136519864603144
17884,0.40440907797405207
103833,0.5206368638266131
22236,0.4523160713649373
19516,0.8988172016343738
12025,0.6700738176878164
39879,0.40440907797405207
84139,0.3712188694619496
12876,0.40440907797405207
31783,0.49122238306880683
79173,0.33748300348370025
86070,0.431622191539088
104899,0.40440907797405207
106810,0.459254484035133
86531,0.40440907797405207
106093,0.40440907797405207
17930,0.49267626316945534
5704,0.431622191539088
89457,0.431622191539088
49872,0.9061978155510199
110748,0.819476150295227
6882,0.8988172016343738
55873,0.5121987011585681
78275,0.40440907797405207
101044,0.5745794526913334
41695,0.8613228495189016
23813,0.4647614026915899
34608,0.459254484035133
7509,0.6448843581248934
102412,0.40440907797405207
27250,0.3712188694619496
45315,0.21085737992465878
25044,0.40440907797405207
68195,0.4523160713649373
1112,0.5261636306192261
26602,0.8881775670798037
42542,0.3712188694619496
98946,0.40440907797405207
13033,0.5539495657292726
16846,0.4523160713649373
466,0.7878957166696715
77465,0.431622191539088
7090,0.5867846159628642
9256,0.4523160713649373
68675,0.4647614026915899
112099,0.8881775670798037
1766,0.40440907797405207
64230,0.431622191539088
100328,0.40440907797405207
103204,0.39100901851228054
3622,0.4647614026915899
57245,0.4508754433979976
83047,0.39100901851228054
75028,0.6319710105475234
41526,0.40440907797405207
25317,0.39100901851228054
110373,0.5539495657292726
60984,0.4647614026915899
25665,0.4647614026915899
69589,0.4647614026915899
76010,0.40440907797405207
55105,0.4647614026915899
105703,0.4508754433979976
50047,0.40440907797405207
86696,0.6700738176878164
26355,0.39100901851228054
7854,0.4647614026915899
106594,0.6448843581248934
60590,0.3712188694619496
89555,0.4647614026915899
109649,0.5731569363092223
113443,0.8988172016343738
29388,0.1728297194257705
50793,0.7481000698598005
53154,0.3712188694619496
48609,0.4523160713649373
11072,0.4647614026915899
64288,0.5261636306192261
111205,0.40440907797405207
28059,0.431622191539088
37325,0.39100901851228054
41087,0.3712188694619496
97433,0.4647614026915899
77159,0.8094337348301831
100541,0.5261636306192261
6519,0.40440907797405207
3819,0.4647614026915899
27024,0.40440907797405207
61034,0.4647614026915899
80661,0.40440907797405207
60135,0.431622191539088
6953,0.49122238306880683
112042,0.4523160713649373
28813,0.6871052207321925
80333,0.39100901851228054
18369,0.5867846159628642
90064,0.40440907797405207
86869,0.5261636306192261
12702,0.4523160713649373
82692,0.882499308156595
85182,0.459254484035133
111038,0.4647614026915899
51243,0.6499417888715411
96621,0.431622191539088
1141,0.8735142973948328
108910,0.7439019813111093
10717,0.5261636306192261
43938,0.7096496027135352
96479,0.6990054087064
92585,0.8211908430833056
41456,0.6700738176878164
27006,0.6136261116764049
45632,0.8881775670798037
93200,0.4647614026915899
70856,0.39100901851228054
51265,0.882499308156595
45419,0.6136261116764049
60047,0.431622191539088
3687,0.40440907797405207
92772,0.3712188694619496
109345,0.49267626316945534
25465,0.4523160713649373
55051,0.459254484035133
108276,0.28486219418561
35682,0.6448843581248934
97063,0.6448843581248934
34501,0.40440907797405207
29654,0.7481000698598005
95621,0.7220107540363454
10791,0.7220107540363454
55556,0.6871052207321925
75073,0.40440907797405207
76361,0.4647614026915899
43886,0.4647614026915899
11479,0.4301957024875156
8295,0.40440907797405207
12432,0.5261636306192261
111767,0.4523160713649373
26342,0.40440907797405207
4332,0.4523160713649373
100122,0.8881775670798037
11478,0.4647614026915899
40377,0.8881775670798037
6047,0.40440907797405207
18944,0.40440907797405207
78796,0.5136519864603144
1716,0.40440907797405207
40509,0.39100901851228054
65123,0.40440907797405207
92073,0.431622191539088
16859,0.40440907797405207
108246,0.40440907797405207
67269,0.7915746932325601
68625,0.40440907797405207
94017,0.7915746932325601
87750,0.4647614026915899
52594,0.40440907797405207
74309,0.39100901851228054
27487,0.39100901851228054
87341,0.4647614026915899
75249,0.5261636306192261
46364,0.40440907797405207
38494,0.4523160713649373
8270,0.5261636306192261
29804,0.5261636306192261
44042,0.8988172016343738
18718,0.4647614026915899
74588,0.431622191539088
61684,0.40440907797405207
91553,0.40440907797405207
74097,0.4523160713649373
82956,0.4523160713649373
105498,0.40440907797405207
40852,0.6990054087064
44646,0.431622191539088
81448,0.9061978155510199
86164,0.40440907797405207
13887,0.431622191539088
35873,0.5731569363092223
5622,0.431622191539088
63608,0.8988172016343738
38152,0.4647614026915899
83520,0.39100901851228054
25420,0.39100901851228054
12747,0.40440907797405207
70336,0.40440907797405207
101639,0.4301957024875156
25784,0.40440907797405207
11178,0.8881775670798037
77192,0.431622191539088
20971,0.40440907797405207
38744,0.40440907797405207
14430,0.40440907797405207
112727,0.459254484035133
14873,0.8881775670798037
16773,0.8988172016343738
6194,0.5261636306192261
91980,0.459254484035133
24532,0.40440907797405207
46097,0.5261636306192261
76646,0.40440907797405207
58088,0.40440907797405207
66476,0.4647614026915899
96654,0.49267626316945534
53153,0.7481000698598005
59769,0.40440907797405207
3329,0.5136519864603144
83291,0.4508754433979976
94259,0.40440907797405207
61100,0.40440907797405207
14269,0.5867846159628642
39484,0.6448843581248934
81983,0.5731569363092223
55995,0.4647614026915899
104645,0.431622191539088
83646,0.3712188694619496
110029,0.6136261116764049
56647,0.40440907797405207
98634,0.40440907797405207
42598,0.40440907797405207
111838,0.40440907797405207
1972,0.8881775670798037
88593,0.39100901851228054
11732,0.5261636306192261
78421,0.5261636306192261
38806,0.5814023998222978
69570,0.459254484035133
77018,0.6122460483307287
63859,0.7439019813111093
35187,0.40440907797405207
66631,0.39100901851228054
100700,0.8094337348301831
59839,0.40440907797405207
6279,0.40440907797405207
28420,0.5206368638266131
20648,0.4647614026915899
56779,0.40440907797405207
11367,0.25467608564273214
1205,0.8988172016343738
40501,0.882499308156595
95738,0.431622191539088
76993,0.8735142973948328
106134,0.4647614026915899
25847,0.5261636306192261
99521,0.40440907797405207
29546,0.4647614026915899
81119,0.5867846159628642
54579,0.40440907797405207
25583,0.40440907797405207
69804,0.40440907797405207
64895,0.4523160713649373
110047,0.40440907797405207
82314,0.39100901851228054
5951,0.40440907797405207
4683,0.5539495657292726
80797,0.4647614026915899
14285,0.5261636306192261
45347,0.4523160713649373
95327,0.6333229155916231
98480,0.4563666840734138
2687,0.49267626316945534
55311,0.40440907797405207
3963,0.40440907797405207
63476,0.4647614026915899
98119,0.21085737992465878
50590,0.4647614026915899
28449,0.5745794526913334
113621,0.5261636306192261
1299,0.5745794526913334
82992,0.40440907797405207
70683,0.4647614026915899
53994,0.8881775670798037
62808,0.40440907797405207
2457,0.5206368638266131
22631,0.40440907797405207
102536,0.5814023998222978
23707,0.4523160713649373
87575,0.4523160713649373
3806,0.5867846159628642
16102,0.49267626316945534
78615,0.39100901851228054
37524,0.5121987011585681
663,0.459254484035133
7194,0.4508754433979976
80948,0.5261636306192261
6541,0.40440907797405207
4370,0.4647614026915899
60638,0.6448843581248934
12923,0.49267626316945534
82256,0.40440907797405207
2026,0.6136261116764049
97302,0.40440907797405207
22439,0.4523160713649373
105809,0.431622191539088
27530,0.40440907797405207
6782,0.5731569363092223
96881,0.7374117369023755
38183,0.8735142973948328
37348,0.4523160713649373
47096,0.882499308156595
39180,0.5731569363092223
64092,0.8735142973948328
106679,0.40440907797405207
73887,0.6136261116764049
67817,0.4647614026915899
29094,0.7374117369023755
1937,0.27957228097583475
23220,0.5814023998222978
87492,0.40440907797405207
11222,0.28486219418561
15401,0.40440907797405207
42287,0.4647614026915899
3974,0.40440907797405207
20509,0.4523160713649373
31436,0.40440907797405207
31332,0.39100901851228054
61015,0.8881775670798037
34647,0.5121987011585681
2409,0.40440907797405207
82124,0.5867846159628642
32294,0.4647614026915899
68524,0.40440907797405207
33175,0.431622191539088
63825,0.40440907797405207
69077,0.4523160713649373
75978,0.9085487358437705
113623,0.8881775670798037
100092,0.5261636306192261
10596,0.882499308156595
83880,0.28486219418561
13525,0.39100901851228054
47821,0.5121987011585681
60261,0.7481000698598005
72378,0.6448843581248934
40261,0.28486219418561
47193,0.4523160713649373
29986,0.4647614026915899
19874,0.40440907797405207
39762,0.6448843581248934
70550,0.8988172016343738
110028,0.4647614026915899
92304,0.3712188694619496
108022,0.4647614026915899
42652,0.40440907797405207
99824,0.7220107540363454
67612,0.40440907797405207
29205,0.4647614026915899
53452,0.459254484035133
62262,0.4647614026915899
31078,0.1728297194257705
109887,0.40440907797405207
9638,0.40440907797405207
98438,0.5136519864603144
40029,0.8292586357124446
43444,0.40440907797405207
73504,0.5867846159628642
102763,0.8613228495189016
13021,0.8988172016343738
1823,0.5136519864603144
104575,0.8881775670798037
86654,0.39100901851228054
43446,0.882499308156595
85314,0.4647614026915899
110730,0.5121987011585681
33530,0.40440907797405207
45516,0.8881775670798037
92504,0.49267626316945534
107173,0.5261636306192261
43581,0.39100901851228054
107689,0.40440907797405207
106924,0.3712188694619496
73321,0.6136261116764049
16057,0.4647614026915899
29738,0.882499308156595
56078,0.5261636306192261
52289,0.8572372973997632
86155,0.40440907797405207
30508,0.40440907797405207
70397,0.39100901851228054
27246,0.39100901851228054
38346,0.6700738176878164
24539,0.431622191539088
110167,0.5136519864603144
49707,0.4508754433979976
33052,0.49267626316945534
111019,0.5261636306192261
18008,0.40440907797405207
36603,0.40440907797405207
3892,0.4647614026915899
47569,0.49267626316945534
71311,0.4523160713649373
89248,0.40440907797405207
88575,0.4647614026915899
79990,0.40440907797405207
85482,0.40440907797405207
26988,0.5745794526913334
22580,0.40440907797405207
72994,0.9061978155510199
41598,0.5731569363092223
100882,0.8881775670798037
49329,0.8881775670798037
80500,0.49267626316945534
33821,0.431622191539088
105397,0.8094337348301831
45723,0.4508754433979976
20406,0.8881775670798037
110732,0.882499308156595
43614,0.3712188694619496
78228,0.40440907797405207
99164,0.5745794526913334
16930,0.6319710105475234
39652,0.5867846159628642
41042,0.40440907797405207
31103,0.8988172016343738
85031,0.8233072179947629
77406,0.40440907797405207
35597,0.8881775670798037
36032,0.5745794526913334
20259,0.5867846159628642
30405,0.7685952695032776
107348,0.4523160713649373
43615,0.5261636306192261
56038,0.459254484035133
27776,0.8735142973948328
95238,0.5261636306192261
11526,0.40440907797405207
18584,0.40440907797405207
26916,0.40440907797405207
103174,0.40440907797405207
44922,0.431622191539088
63001,0.431622191539088
78390,0.3712188694619496
737,0.5814023998222978
92551,0.40440907797405207
73077,0.431622191539088
5108,0.40440907797405207
51729,0.4523160713649373
36994,0.5261636306192261
43242,0.4647614026915899
98934,0.6319710105475234
54798,0.431622191539088
39214,0.39100901851228054
107803,0.40440907797405207
11936,0.4647614026915899
2568,0.4523160713649373
3018,0.21085737992465878
70334,0.5261636306192261
80123,0.6700738176878164
22962,0.4647614026915899
76537,0.1728297194257705
4244,0.4301957024875156
71664,0.4647614026915899
61880,0.4647614026915899
50164,0.40440907797405207
4049,0.4647614026915899
65034,0.8881775670798037
24229,0.4508754433979976
92513,0.40440907797405207
12453,0.7821939599320755
86458,0.4523160713649373
76181,0.431622191539088
71271,0.5867846159628642
92430,0.40440907797405207
1973,0.40440907797405207
22666,0.459254484035133
57960,0.4647614026915899
88181,0.5539495657292726
47517,0.5867846159628642
7503,0.4647614026915899
97320,0.4647614026915899
3364,0.5121987011585681
95988,0.40440907797405207
73555,0.3712188694619496
101198,0.4647614026915899
77618,0.5731569363092223
95943,0.3712188694619496
93058,0.6883544708850169
102033,0.40440907797405207
102887,0.6700738176878164
95685,0.4523160713649373
98997,0.40440907797405207
27604,0.4523160713649373
86808,0.3712188694619496
37503,0.5745794526913334
2979,0.5121987011585681
21198,0.40440907797405207
76586,0.5261636306192261
53927,0.431622191539088
77881,0.40440907797405207
76495,0.8881775670798037
84693,0.7208417038322741
42294,0.8881775670798037
2046,0.5731569363092223
94657,0.6990054087064
43208,0.40440907797405207
64478,0.4508754433979976
53886,0.5261636306192261
68039,0.40440907797405207
57575,0.4647614026915899
17528,0.5867846159628642
17503,0.8613228495189016
95249,0.4647614026915899
84857,0.5261636306192261
5390,0.431622191539088
8786,0.40440907797405207
46682,0.40440907797405207
15001,0.4523160713649373
15823,0.4301957024875156
73767,0.40440907797405207
45629,0.4523160713649373
77242,0.5136519864603144
41183,0.1728297194257705
4499,0.39100901851228054
112421,0.3518516509094515
34926,0.40440907797405207
45477,0.40440907797405207
80643,0.49267626316945534
113469,0.8292586357124446
97536,0.6448843581248934
38249,0.8831011603338644
91267,0.4647614026915899
10941,0.8445229250443105
58970,0.6990054087064
101532,0.4647614026915899
109986,0.5261636306192261
7560,0.28486219418561
56723,0.40440907797405207
48094,0.40440907797405207
73702,0.40440907797405207
11399,0.4647614026915899
37615,0.5867846159628642
7073,0.5867846159628642
39397,0.40440907797405207
63685,0.40440907797405207
60762,0.6319710105475234
46129,0.40440907797405207
66502,0.6136261116764049
20475,0.8881775670798037
32116,0.39100901851228054
92378,0.4647614026915899
47429,0.39100901851228054
988,0.5261636306192261
74566,0.5261636306192261
34813,0.49267626316945534
14748,0.4508754433979976
78667,0.6448843581248934
38445,0.6990054087064
63838,0.40440907797405207
18140,0.431622191539088
26512,0.5261636306192261
63186,0.40440907797405207
86712,0.49267626316945534
12477,0.9085487358437705
104296,0.40440907797405207
21126,0.3712188694619496
14327,0.8988172016343738
110757,0.4647614026915899
26803,0.6871052207321925
107589,0.39100901851228054
14994,0.40440907797405207
50483,0.49122238306880683
56820,0.5867846159628642
5515,0.5867846159628642
80853,0.40440907797405207
110970,0.4647614026915899
17569,0.40440907797405207
1318,0.4301957024875156
57389,0.40440907797405207
87838,0.4647614026915899
43250,0.40440907797405207
89089,0.5731569363092223
71364,0.4508754433979976
47835,0.40440907797405207
40388,0.7685952695032776
84535,0.39100901851228054
21271,0.459254484035133
4711,0.459254484035133
11828,0.6990054087064
10123,0.431622191539088
77755,0.40440907797405207
90842,0.5261636306192261
87268,0.3712188694619496
17268,0.4508754433979976
51842,0.6333229155916231
5665,0.882499308156595
20138,0.4647614026915899
8184,0.7481000698598005
62616,0.5539495657292726
23412,0.9085487358437705
51347,0.8613228495189016
45929,0.5867846159628642
83281,0.39100901851228054
81299,0.4523160713649373
106847,0.40440907797405207
35441,0.40440907797405207
18495,0.41795319467704994
40909,0.431622191539088
18342,0.40440907797405207
51609,0.4647614026915899
44523,0.431622191539088
36735,0.431622191539088
21238,0.4523160713649373
13771,0.431622191539088
18473,0.6700738176878164
95127,0.6448843581248934
74037,0.40440907797405207
87991,0.40440907797405207
6433,0.459254484035133
86655,0.8735142973948328
1320,0.8613228495189016
110910,0.4647614026915899
98661,0.39100901851228054
8457,0.40440907797405207
37920,0.40440907797405207
65576,0.4508754433979976
71323,0.8220434001513917
63894,0.4647614026915899
49965,0.4647614026915899
41583,0.39100901851228054
55544,0.5136519864603144
72927,0.39100901851228054
48046,0.4647614026915899
45741,0.40440907797405207
23705,0.4647614026915899
26947,0.4647614026915899
95020,0.819476150295227
102243,0.40440907797405207
1303,0.431622191539088
59238,0.7915746932325601
41362,0.8988172016343738
47803,0.40440907797405207
17211,0.5261636306192261
9583,0.49267626316945534
85013,0.3712188694619496
43453,0.4523160713649373
10773,0.5539495657292726
36086,0.40440907797405207
54141,0.6883544708850169
95336,0.40440907797405207
74754,0.4523160713649373
3691,0.40440907797405207
82399,0.5261636306192261
44791,0.431622191539088
22046,0.5261636306192261
22900,0.3712188694619496
97006,0.6990054087064
86118,0.459254484035133
57081,0.5539495657292726
111036,0.40440907797405207
27610,0.5136519864603144
67562,0.8881775670798037
37916,0.40440907797405207
9302,0.40440907797405207
40638,0.4647614026915899
111472,0.4523160713649373
104244,0.6136261116764049
96505,0.3712188694619496
13339,0.431622191539088
34803,0.7220107540363454
103271,0.40440907797405207
109902,0.7685952695032776
63915,0.431622191539088
89971,0.40440907797405207
33842,0.5261636306192261
18715,0.6448843581248934
53426,0.40440907797405207
38984,0.40440907797405207
67701,0.40440907797405207
32477,0.4647614026915899
48404,0.8988172016343738
56247,0.40440907797405207
4573,0.40440907797405207
90458,0.5121987011585681
47652,0.49267626316945534
20848,0.39100901851228054
23270,0.4523160713649373
79921,0.40440907797405207
24856,0.4647614026915899
44472,0.459254484035133
10648,0.4523160713649373
56276,0.4523160713649373
94327,0.5261636306192261
111546,0.4647614026915899
19286,0.40440907797405207
27462,0.40440907797405207
64995,0.40440907797405207
25786,0.5261636306192261
51023,0.5261636306192261
81622,0.41116430893974704
86134,0.4523160713649373
9448,0.28486219418561
19176,0.4523160713649373
7773,0.3712188694619496
46133,0.6136261116764049
20737,0.39100901851228054
7423,0.5206368638266131
12279,0.4301957024875156
97291,0.4647614026915899
8316,0.459254484035133
111849,0.40440907797405207
112361,0.4647614026915899
31008,0.7481000698598005
39677,0.8613228495189016
34002,0.5867846159628642
98750,0.4301957024875156
65065,0.7220107540363454
34831,0.5261636306192261
38643,0.4523160713649373
24168,0.5867846159628642
67324,0.5261636306192261
94622,0.5867846159628642
61109,0.431622191539088
35560,0.30409187710509694
16106,0.6136261116764049
105252,0.5814023998222978
37910,0.40440907797405207
78775,0.46481674228339565
38273,0.9061978155510199
113518,0.4647614026915899
66463,0.4647614026915899
62347,0.5731569363092223
72029,0.459254484035133
69647,0.40440907797405207
10325,0.431622191539088
65853,0.40440907797405207
82653,0.4523160713649373
71562,0.4647614026915899
85367,0.431622191539088
43747,0.4647614026915899
109340,0.4647614026915899
9516,0.40440907797405207
112032,0.40440907797405207
63122,0.4647614026915899
74739,0.4523160713649373
17891,0.7685952695032776
65944,0.4523160713649373
94280,0.7481000698598005
55337,0.431622191539088
97420,0.6397943551226203
84074,0.40440907797405207
70972,0.5731569363092223
90664,0.49267626316945534
78753,0.8211908430833056
71313,0.6136261116764049
31873,0.6448843581248934
92469,0.3712188694619496
100208,0.431622191539088
9150,0.40440907797405207
111790,0.4523160713649373
111242,0.3712188694619496
29992,0.7915746932325601
43085,0.5539495657292726
8940,0.49122238306880683
87974,0.40440907797405207
110111,0.459254484035133
75964,0.6319710105475234
48243,0.5867846159628642
73000,0.5261636306192261
65106,0.431622191539088
95761,0.8741556090649331
76175,0.4647614026915899
65194,0.3712188694619496
104060,0.882499308156595
27477,0.4523160713649373
98009,0.4647614026915899
9248,0.431622191539088
92878,0.6448843581248934
81245,0.5261636306192261
68187,0.8881775670798037
90359,0.40440907797405207
9929,0.40440907797405207
79103,0.6448843581248934
51143,0.4647614026915899
62162,0.6990054087064
24604,0.5867846159628642
48912,0.431622191539088
3527,0.40440907797405207
18980,0.8881775670798037
98408,0.40440907797405207
92202,0.40440907797405207
82136,0.40440907797405207
35134,0.5867846159628642
57753,0.49267626316945534
105678,0.819476150295227
8144,0.40440907797405207
79044,0.40440907797405207
76199,0.4647614026915899
28385,0.8881775670798037
10455,0.3316691142334783
12145,0.4647614026915899
12580,0.40440907797405207
38677,0.4647614026915899
32471,0.40440907797405207
93031,0.40440907797405207
74002,0.1728297194257705
2603,0.40440907797405207
70044,0.6448843581248934
25261,0.7915746932325601
30423,0.4523160713649373
95772,0.6319710105475234
79156,0.431622191539088
82204,0.459254484035133
21014,0.3392012652892462
47609,0.3712188694619496
36517,0.7685952695032776
86924,0.40440907797405207
23017,0.4523160713649373
94556,0.39100901851228054
71169,0.28486219418561
2478,0.40440907797405207
840,0.7481000698598005
96529,0.40440907797405207
44723,0.4647614026915899
51554,0.8094337348301831
23411,0.9085487358437705
82686,0.36986210456491736
103116,0.7385365652937484
90988,0.8094337348301831
101725,0.40440907797405207
87915,0.3712188694619496
3706,0.40440907797405207
101352,0.4647614026915899
16136,0.6883544708850169
81610,0.40440907797405207
76266,0.40440907797405207
111639,0.40440907797405207
27065,0.431622191539088
37499,0.4301957024875156
76727,0.40440907797405207
100359,0.40440907797405207
97196,0.3712188694619496
37729,0.5136519864603144
67371,0.40440907797405207
113206,0.8881775670798037
68265,0.459254484035133
110566,0.8881775670798037
80498,0.6136261116764049
6895,0.40440907797405207
9075,0.6319710105475234
9364,0.8881775670798037
63743,0.459254484035133
63862,0.40440907797405207
87508,0.1728297194257705
82420,0.4647614026915899
1214,0.6333229155916231
85443,0.882499308156595
44619,0.40440907797405207
109050,0.4523160713649373
103815,0.5261636306192261
40473,0.8613228495189016
55021,0.4523160713649373
28976,0.4647614026915899
63031,0.40440907797405207
81867,0.5136519864603144
73812,0.40440907797405207
97719,0.5261636306192261
104030,0.3712188694619496
26931,0.431622191539088
81843,0.3712188694619496
76659,0.6136261116764049
61813,0.40440907797405207
37183,0.5121987011585681
69753,0.40440907797405207
26752,0.40440907797405207
41052,0.4647614026915899
70066,0.5261636306192261
57196,0.7481000698598005
66572,0.3712188694619496
81860,0.40440907797405207
32256,0.5121987011585681
75431,0.7220107540363454
83067,0.6990054087064
7863,0.40440907797405207
70903,0.4647614026915899
85728,0.4647614026915899
65927,0.3712188694619496
88931,0.40440907797405207
93538,0.6700738176878164
100341,0.431622191539088
43193,0.4523160713649373
26780,0.40440907797405207
5782,0.40440907797405207
100171,0.39100901851228054
79802,0.882499308156595
75971,0.5121987011585681
35197,0.5261636306192261
33570,0.8881775670798037
50658,0.39100901851228054
13923,0.40440907797405207
75587,0.40440907797405207
73357,0.882499308156595
51077,0.28486219418561
9631,0.459254484035133
1396,0.5261636306192261
44156,0.39100901851228054
101742,0.40440907797405207
61706,0.459254484035133
34265,0.3712188694619496
101919,0.8292586357124446
65497,0.4647614026915899
74150,0.40440907797405207
88895,0.40440907797405207
17975,0.431622191539088
58404,0.40440907797405207
43433,0.7821939599320755
85405,0.8613228495189016
98952,0.8881775670798037
107769,0.40440907797405207
63264,0.40440907797405207
30391,0.40440907797405207
41600,0.39100901851228054
94612,0.5136519864603144
3510,0.8988172016343738
89111,0.4647614026915899
35183,0.40440907797405207
10699,0.8988172016343738
46673,0.40440907797405207
83865,0.40440907797405207
42369,0.6448843581248934
41264,0.4523160713649373
81400,0.5136519864603144
7086,0.5867846159628642
13703,0.431622191539088
102732,0.4647614026915899
11758,0.3712188694619496
110551,0.5539495657292726
99853,0.3712188694619496
63545,0.40440907797405207
66986,0.4647614026915899
15461,0.4647614026915899
43657,0.431622191539088
66510,0.40440907797405207
76765,0.8881775670798037
68032,0.39100901851228054
32027,0.40440907797405207
108721,0.5261636306192261
48890,0.40440907797405207
95630,0.431622191539088
100983,0.5867846159628642
80218,0.8881775670798037
87944,0.431622191539088
44030,0.3712188694619496
62962,0.40440907797405207
55275,0.5539495657292726
59441,0.5867846159628642
54455,0.4523160713649373
62230,0.40440907797405207
80873,0.4523160713649373
77042,0.5539495657292726
82539,0.40440907797405207
37690,0.39100901851228054
43221,0.6871052207321925
8896,0.25467608564273214
89060,0.5261636306192261
79619,0.431622191539088
21280,0.49267626316945534
41517,0.4647614026915899
16728,0.431622191539088
93478,0.40440907797405207
66803,0.4523160713649373
28709,0.40440907797405207
76758,0.40440907797405207
43059,0.40440907797405207
30790,0.882499308156595
54906,0.8881775670798037
80618,0.4647614026915899
40133,0.5731569363092223
18443,0.7915746932325601
36931,0.8881775670798037
29457,0.5261636306192261
8534,0.40440907797405207
71905,0.8292586357124446
49591,0.4647614026915899
56453,0.6700738176878164
37061,0.9061978155510199
18878,0.5261636306192261
21262,0.459254484035133
99264,0.5867846159628642
60070,0.5261636306192261
30835,0.4523160713649373
8609,0.431622191539088
19094,0.40440907797405207
72935,0.4301957024875156
98477,0.4563666840734138
78086,0.5261636306192261
52034,0.431622191539088
34543,0.3712188694619496
30484,0.4301957024875156
13839,0.4647614026915899
85355,0.4647614026915899
89891,0.4647614026915899
35956,0.5136519864603144
6367,0.3712188694619496
28033,0.5261636306192261
21309,0.40440907797405207
86083,0.5121987011585681
67174,0.6883544708850169
8370,0.7915746932325601
13821,0.40440907797405207
71301,0.40440907797405207
77932,0.40440907797405207
38414,0.28486219418561
54925,0.4523160713649373
28663,0.25467608564273214
32309,0.5539495657292726
97465,0.4647614026915899
110196,0.431622191539088
17356,0.4523160713649373
34280,0.7096496027135352
67902,0.40440907797405207
111193,0.3712188694619496
16050,0.8881775670798037
103871,0.40440907797405207
31089,0.3712188694619496
27410,0.39100901851228054
79019,0.40440907797405207
48610,0.4523160713649373
56427,0.431622191539088
52150,0.40440907797405207
19776,0.4647614026915899
27739,0.8881775670798037
52928,0.8735142973948328
109075,0.4647614026915899
50178,0.3712188694619496
69467,0.5136519864603144
52188,0.5867846159628642
76716,0.40440907797405207
24313,0.40440907797405207
33273,0.8988172016343738
96094,0.7481000698598005
37958,0.431622191539088
104828,0.4523160713649373
91246,0.6136261116764049
112164,0.6990054087064
4747,0.4647614026915899
6799,0.459254484035133
50968,0.39100901851228054
113023,0.4647614026915899
26743,0.40440907797405207
113143,0.4647614026915899
90836,0.39100901851228054
22761,0.39100901851228054
93774,0.40440907797405207
25741,0.7481000698598005
65754,0.40440907797405207
14825,0.40440907797405207
39951,0.40440907797405207
104182,0.40440907797405207
479,0.40440907797405207
59210,0.39100901851228054
68246,0.40440907797405207
82033,0.41116430893974704
25109,0.7915746932325601
99782,0.8988172016343738
56630,0.5261636306192261
44040,0.8988172016343738
